President,Date,Approve,Disapprove,Inaug,Days,Inflation,Unemployment Rate,Real GDP Growth (%)
Roosevelt,1941-07-22,69,24,1/20/1941,183,,,
Roosevelt,1941-07-29,65,25,1/20/1941,190,,,
Roosevelt,1941-08-05,68,23,1/20/1941,197,,,
Roosevelt,1941-08-19,65,26,1/20/1941,211,,,
Roosevelt,1941-08-26,67,24,1/20/1941,218,,,
Roosevelt,1941-09-09,70,23,1/20/1941,232,,,
Roosevelt,1941-09-17,70,24,1/20/1941,240,,,
Roosevelt,1942-01-23,83,10,1/20/1941,368,,,
Roosevelt,1942-02-28,78,13,1/20/1941,404,,,
Roosevelt,1942-03-17,74,15,1/20/1941,421,,,
Roosevelt,1942-03-17,75,14,1/20/1941,421,,,
Roosevelt,1942-06-09,77,15,1/20/1941,505,,,
Roosevelt,1942-07-01,79,12,1/20/1941,527,16.4,,
Roosevelt,1942-08-13,74,16,1/20/1941,570,,,
Roosevelt,1942-09-03,74,18,1/20/1941,591,,,
Roosevelt,1942-11-17,72,18,1/20/1941,666,,,
Roosevelt,1943-01-07,75,14,1/20/1941,717,,,
Roosevelt,1943-01-27,75,16,1/20/1941,737,,,
Roosevelt,1943-03-24,71,19,1/20/1941,793,,,
Roosevelt,1943-12-15,65,23,1/20/1941,1059,,,
Truman,1945-05-29,86,2,1/20/1945,129,,,
Truman,1945-08-22,91,2,1/20/1945,214,,,
Truman,1945-10-03,80,8,1/20/1945,256,,,
Truman,1945-10-31,75,13,1/20/1945,284,,,
Truman,1946-01-03,63,22,1/20/1945,348,,,
Truman,1946-02-27,48,38,1/20/1945,403,,,
Truman,1946-03-27,50,33,1/20/1945,431,,,
Truman,1946-05-29,45,42,1/20/1945,494,,,
Truman,1946-06-12,45,42,1/20/1945,508,,,
Truman,1946-09-11,33,51,1/20/1945,599,,,
Truman,1946-10-21,27,56,1/20/1945,639,,,
Truman,1946-11-13,34,52,1/20/1945,662,,,
Truman,1947-01-15,49,37,1/20/1945,725,,,
Truman,1947-03-19,58,22,1/20/1945,788,,,
Truman,1947-03-26,63,21,1/20/1945,795,,,
Truman,1947-04-23,57,24,1/20/1945,823,,,
Truman,1947-05-28,64,23,1/20/1945,858,,,
Truman,1947-06-18,55,31,1/20/1945,879,,,
Truman,1947-07-09,59,26,1/20/1945,900,,,
Truman,1947-09-10,55,27,1/20/1945,963,,,
Truman,1947-12-03,53,32,1/20/1945,1047,,,
Truman,1948-04-07,36,49,1/20/1945,1173,,,
Truman,1948-06-02,38,45,1/20/1945,1229,,,
Truman,1948-06-16,38,45,1/20/1945,1243,,,
Truman,1949-01-05,67,18,1/20/1945,1446,,,
Truman,1949-03-04,56,26,1/20/1945,1504,,,
Truman,1949-04-30,50,31,1/20/1945,1561,,,-1.4
Truman,1949-06-09,56,27,1/20/1945,1601,,,
Truman,1949-10-02,47,34,1/20/1945,1716,,,
Truman,1949-10-02,49,34,1/20/1945,1716,,,
Truman,1950-01-06,44,41,1/20/1945,1812,,,
Truman,1950-02-24,35,47,1/20/1945,1861,,,
Truman,1950-04-28,39,47,1/20/1945,1924,,,
Truman,1950-05-02,40,37,1/20/1945,1928,,,
Truman,1950-06-09,36,46,1/20/1945,1966,,,
Truman,1950-07-07,45,39,1/20/1945,1994,,,
Truman,1950-07-28,39,44,1/20/1945,2015,,,
Truman,1950-08-18,42,32,1/20/1945,2036,,,
Truman,1950-09-15,34,47,1/20/1945,2064,,,
Truman,1950-09-29,34,50,1/20/1945,2078,,,
Truman,1950-10-06,42,36,1/20/1945,2085,,,
Truman,1950-10-11,36,48,1/20/1945,2090,,,
Truman,1950-10-18,40,45,1/20/1945,2097,,,
Truman,1950-12-01,33,52,1/20/1945,2141,25.0,4.3,
Truman,1951-02-09,25,58,1/20/1945,2211,,,
Truman,1951-03-02,27,58,1/20/1945,2232,,,
Truman,1951-03-24,26,60,1/20/1945,2254,,,
Truman,1951-04-14,24,54,1/20/1945,2275,,,
Truman,1951-05-24,23,63,1/20/1945,2315,,,
Truman,1951-06-14,24,61,1/20/1945,2336,,,
Truman,1951-07-06,28,56,1/20/1945,2358,,,
Truman,1951-08-01,29,58,1/20/1945,2384,25.9,3.1,
Truman,1951-10-12,27,58,1/20/1945,2456,,,
Truman,1951-11-16,22,60,1/20/1945,2491,,,
Truman,1952-01-04,23,66,1/20/1945,2540,,,
Truman,1952-02-14,22,64,1/20/1945,2581,,,
Truman,1952-04-11,28,60,1/20/1945,2638,,,
Truman,1952-05-09,26,60,1/20/1945,2666,,,
Truman,1952-05-28,30,59,1/20/1945,2685,,,
Truman,1952-07-11,28,58,1/20/1945,2729,,,
Truman,1952-10-01,32,54,1/20/1945,2811,26.7,3.0,
Truman,1952-10-03,30,56,1/20/1945,2813,,,
Truman,1952-10-07,32,55,1/20/1945,2817,,,
Truman,1952-12-04,32,56,1/20/1945,2875,,,
Truman,1952-12-16,32,56,1/20/1945,2887,,,
Eisenhower,1953-02-05,68,7,1/20/1953,16,,,
Eisenhower,1953-02-20,66,7,1/20/1953,31,,,
Eisenhower,1953-04-02,73,7,1/20/1953,72,,,
Eisenhower,1953-04-24,73,10,1/20/1953,94,,,
Eisenhower,1953-05-14,73,10,1/20/1953,114,,,
Eisenhower,1953-07-23,72,12,1/20/1953,184,,,
Eisenhower,1953-08-20,73,14,1/20/1953,212,,,
Eisenhower,1953-09-17,60,20,1/20/1953,240,,,
Eisenhower,1953-10-14,64,19,1/20/1953,267,,,
Eisenhower,1953-11-05,61,25,1/20/1953,289,,,
Eisenhower,1953-12-09,68,21,1/20/1953,323,,,
Eisenhower,1954-01-07,70,18,1/20/1953,352,,,
Eisenhower,1954-01-26,70,17,1/20/1953,371,,,
Eisenhower,1954-02-23,66,21,1/20/1953,399,,,
Eisenhower,1954-03-17,64,22,1/20/1953,421,,,
Eisenhower,1954-04-03,60,22,1/20/1953,438,,,
Eisenhower,1954-04-13,68,21,1/20/1953,448,,,
Eisenhower,1954-05-26,61,23,1/20/1953,491,,,
Eisenhower,1954-06-17,61,23,1/20/1953,513,,,
Eisenhower,1954-06-30,64,21,1/20/1953,526,,,0.4
Eisenhower,1954-07-21,74,20,1/20/1953,547,,,
Eisenhower,1954-08-03,67,18,1/20/1953,560,,,
Eisenhower,1954-08-24,61,22,1/20/1953,581,,,
Eisenhower,1954-09-21,65,21,1/20/1953,609,,,
Eisenhower,1954-10-13,61,25,1/20/1953,631,,,
Eisenhower,1954-11-16,57,23,1/20/1953,665,,,
Eisenhower,1954-11-30,68,23,1/20/1953,679,,,8.1
Eisenhower,1955-01-05,69,17,1/20/1953,715,,,
Eisenhower,1955-01-18,69,17,1/20/1953,728,,,
Eisenhower,1955-02-15,72,15,1/20/1953,756,,,
Eisenhower,1955-03-01,70,16,1/20/1953,770,26.7,4.6,
Eisenhower,1955-03-22,64,22,1/20/1953,791,,,
Eisenhower,1955-04-19,69,14,1/20/1953,819,,,
Eisenhower,1955-05-17,67,16,1/20/1953,847,,,
Eisenhower,1955-06-08,69,15,1/20/1953,869,,,
Eisenhower,1955-06-22,67,15,1/20/1953,883,,,
Eisenhower,1955-07-12,72,17,1/20/1953,903,,,
Eisenhower,1955-08-02,75,11,1/20/1953,924,,,
Eisenhower,1955-08-23,70,15,1/20/1953,945,,,
Eisenhower,1955-09-13,70,16,1/20/1953,966,,,
Eisenhower,1955-11-22,77,13,1/20/1953,1036,,,
Eisenhower,1955-12-06,74,12,1/20/1953,1050,,,
Eisenhower,1956-01-04,76,11,1/20/1953,1079,,,
Eisenhower,1956-01-24,76,13,1/20/1953,1099,,,
Eisenhower,1956-02-14,74,15,1/20/1953,1120,,,
Eisenhower,1956-03-06,72,17,1/20/1953,1141,,,
Eisenhower,1956-04-03,72,17,1/20/1953,1169,,,
Eisenhower,1956-05-08,69,16,1/20/1953,1204,,,
Eisenhower,1956-05-29,71,18,1/20/1953,1225,,,
Eisenhower,1956-06-13,72,18,1/20/1953,1240,,,
Eisenhower,1956-07-10,69,20,1/20/1953,1267,,,
Eisenhower,1956-08-01,67,19,1/20/1953,1289,27.3,4.1,
Eisenhower,1956-11-20,74,14,1/20/1953,1400,,,
Eisenhower,1956-12-19,77,11,1/20/1953,1429,,,
Eisenhower,1957-01-22,73,13,1/20/1953,1463,,,
Eisenhower,1957-02-12,72,15,1/20/1953,1484,,,
Eisenhower,1957-03-05,71,17,1/20/1953,1505,,,
Eisenhower,1957-03-20,65,19,1/20/1953,1520,,,
Eisenhower,1957-04-11,66,20,1/20/1953,1542,,,
Eisenhower,1957-04-30,62,22,1/20/1953,1561,,,-0.9
Eisenhower,1957-05-15,61,22,1/20/1953,1576,,,
Eisenhower,1957-06-11,63,22,1/20/1953,1603,,,
Eisenhower,1957-06-25,63,22,1/20/1953,1617,,,
Eisenhower,1957-07-23,64,22,1/20/1953,1645,,,
Eisenhower,1957-08-06,62,19,1/20/1953,1659,,,
Eisenhower,1957-09-24,57,27,1/20/1953,1708,,,
Eisenhower,1957-10-15,56,26,1/20/1953,1729,,,
Eisenhower,1957-11-12,57,27,1/20/1953,1757,,,
Eisenhower,1957-12-31,60,29,1/20/1953,1806,,,-4.1
Eisenhower,1958-01-22,57,27,1/20/1953,1828,,,
Eisenhower,1958-02-19,54,32,1/20/1953,1856,,,
Eisenhower,1958-03-04,50,32,1/20/1953,1869,,,
Eisenhower,1958-03-25,47,35,1/20/1953,1890,,,
Eisenhower,1958-04-14,54,30,1/20/1953,1910,,,
Eisenhower,1958-05-12,51,32,1/20/1953,1938,,,
Eisenhower,1958-05-26,53,31,1/20/1953,1952,,,
Eisenhower,1958-07-08,52,32,1/20/1953,1995,,,
Eisenhower,1958-08-04,57,26,1/20/1953,2022,,,
Eisenhower,1958-08-25,55,26,1/20/1953,2043,,,
Eisenhower,1958-09-15,56,29,1/20/1953,2064,,,
Eisenhower,1958-09-29,53,27,1/20/1953,2078,,,
Eisenhower,1958-10-13,56,26,1/20/1953,2092,,,
Eisenhower,1958-11-12,51,29,1/20/1953,2122,,,
Eisenhower,1958-12-08,56,32,1/20/1953,2148,,,
Eisenhower,1959-01-12,56,27,1/20/1953,2183,,,
Eisenhower,1959-02-09,58,25,1/20/1953,2211,,,
Eisenhower,1959-03-09,58,25,1/20/1953,2239,,,
Eisenhower,1959-03-31,62,22,1/20/1953,2261,,,7.9
Eisenhower,1959-04-27,59,24,1/20/1953,2288,,,
Eisenhower,1959-06-03,63,20,1/20/1953,2325,,,
Eisenhower,1959-06-30,62,23,1/20/1953,2352,,,9.3
Eisenhower,1959-07-28,60,26,1/20/1953,2380,,,
Eisenhower,1959-09-16,66,19,1/20/1953,2430,,,
Eisenhower,1959-10-14,66,19,1/20/1953,2458,,,
Eisenhower,1959-11-10,64,20,1/20/1953,2485,,,
Eisenhower,1959-12-08,66,18,1/20/1953,2513,,,
Eisenhower,1959-12-15,76,15,1/20/1953,2520,,,
Eisenhower,1960-01-11,66,17,1/20/1953,2547,,,
Eisenhower,1960-02-09,63,21,1/20/1953,2576,,,
Eisenhower,1960-03-07,63,22,1/20/1953,2603,,,
Eisenhower,1960-03-28,65,22,1/20/1953,2624,,,
Eisenhower,1960-04-26,61,21,1/20/1953,2653,,,
Eisenhower,1960-05-24,64,21,1/20/1953,2681,,,
Eisenhower,1960-06-14,60,23,1/20/1953,2702,,,
Eisenhower,1960-06-28,57,26,1/20/1953,2716,,,
Eisenhower,1960-07-14,49,33,1/20/1953,2732,,,
Eisenhower,1960-07-28,62,26,1/20/1953,2746,,,
Eisenhower,1960-08-09,63,24,1/20/1953,2758,,,
Eisenhower,1960-08-30,60,28,1/20/1953,2779,,,
Eisenhower,1960-09-14,58,28,1/20/1953,2794,,,
Eisenhower,1960-09-26,64,25,1/20/1953,2806,,,
Eisenhower,1960-10-23,57,31,1/20/1953,2833,,,
Eisenhower,1960-11-15,59,25,1/20/1953,2856,,,
Eisenhower,1960-12-06,68,31,1/20/1953,2877,,,
Eisenhower,1960-12-13,59,28,1/20/1953,2884,,,
Kennedy,1961-02-15,72,6,1/20/1961,26,,,
Kennedy,1961-03-15,72,7,1/20/1961,54,,,
Kennedy,1961-04-04,78,6,1/20/1961,74,,,
Kennedy,1961-05-03,83,5,1/20/1961,103,,,
Kennedy,1961-05-09,77,8,1/20/1961,109,,,
Kennedy,1961-05-15,74,10,1/20/1961,115,,,
Kennedy,1961-06-02,73,11,1/20/1961,133,,,
Kennedy,1961-06-21,71,13,1/20/1961,152,,,
Kennedy,1961-07-25,74,11,1/20/1961,186,,,
Kennedy,1961-08-29,75,11,1/20/1961,221,,,
Kennedy,1961-09-19,78,10,1/20/1961,242,,,
Kennedy,1961-10-24,76,12,1/20/1961,277,,,
Kennedy,1961-11-15,79,8,1/20/1961,299,,,
Kennedy,1961-12-05,76,10,1/20/1961,319,,,
Kennedy,1962-01-16,78,9,1/20/1961,361,,,
Kennedy,1962-02-13,77,11,1/20/1961,389,,,
Kennedy,1962-03-06,79,11,1/20/1961,410,,,
Kennedy,1962-04-04,77,12,1/20/1961,439,,,
Kennedy,1962-05-01,73,16,1/20/1961,466,30.2,5.5,
Kennedy,1962-05-29,70,18,1/20/1961,494,,,
Kennedy,1962-07-03,68,19,1/20/1961,529,,,
Kennedy,1962-07-31,65,22,1/20/1961,557,,,5.0
Kennedy,1962-08-28,67,19,1/20/1961,585,,,
Kennedy,1962-09-25,62,22,1/20/1961,613,,,
Kennedy,1962-10-24,60,24,1/20/1961,642,,,
Kennedy,1962-11-21,72,13,1/20/1961,670,,,
Kennedy,1962-12-18,75,13,1/20/1961,697,,,
Kennedy,1963-01-16,73,14,1/20/1961,726,,,
Kennedy,1963-02-12,70,17,1/20/1961,753,,,
Kennedy,1963-03-13,66,19,1/20/1961,782,,,
Kennedy,1963-04-09,65,21,1/20/1961,809,,,
Kennedy,1963-05-02,63,24,1/20/1961,832,,,
Kennedy,1963-05-06,64,23,1/20/1961,836,,,
Kennedy,1963-05-28,63,24,1/20/1961,858,,,
Kennedy,1963-07-23,60,27,1/20/1961,914,,,
Kennedy,1963-08-20,62,25,1/20/1961,942,,,
Kennedy,1963-09-10,56,29,1/20/1961,963,,,
Kennedy,1963-10-09,58,28,1/20/1961,992,,,
Kennedy,1963-11-13,58,30,1/20/1961,1027,,,
Johnson,1963-12-10,77,2,11/23/1963,17,,,
Johnson,1963-12-17,73,4,11/23/1963,24,,,
Johnson,1964-01-07,76,5,11/23/1963,45,,,
Johnson,1964-02-05,75,7,11/23/1963,74,,,
Johnson,1964-02-11,73,8,11/23/1963,80,,,
Johnson,1964-03-05,79,8,11/23/1963,103,,,
Johnson,1964-03-17,77,8,11/23/1963,115,,,
Johnson,1964-04-02,75,11,11/23/1963,131,,,
Johnson,1964-04-29,74,10,11/23/1963,158,,,
Johnson,1964-05-04,75,10,11/23/1963,163,,,
Johnson,1964-05-20,73,13,11/23/1963,179,,,
Johnson,1964-06-02,73,12,11/23/1963,192,,,
Johnson,1964-06-16,74,13,11/23/1963,206,,,
Johnson,1964-06-30,73,14,11/23/1963,220,,,4.4
Johnson,1964-11-25,68,18,11/23/1963,368,,,
Johnson,1965-01-12,70,15,11/23/1963,416,,,
Johnson,1965-02-02,70,14,11/23/1963,437,,,
Johnson,1965-02-24,68,17,11/23/1963,459,,,
Johnson,1965-03-16,69,20,11/23/1963,479,,,
Johnson,1965-04-07,66,21,11/23/1963,501,,,
Johnson,1965-04-28,63,22,11/23/1963,522,,,
Johnson,1965-05-18,70,17,11/23/1963,542,,,
Johnson,1965-06-09,68,18,11/23/1963,564,,,
Johnson,1965-06-29,65,20,11/23/1963,584,,,
Johnson,1965-07-21,65,19,11/23/1963,606,,,
Johnson,1965-08-10,65,22,11/23/1963,626,,,
Johnson,1965-09-01,63,24,11/23/1963,648,31.6,4.3,
Johnson,1965-09-21,63,23,11/23/1963,668,,,
Johnson,1965-10-13,65,21,11/23/1963,690,,,
Johnson,1965-11-02,64,21,11/23/1963,710,,,
Johnson,1965-11-16,62,22,11/23/1963,724,,,
Johnson,1965-12-16,63,25,11/23/1963,754,,,
Johnson,1966-01-05,59,23,11/23/1963,774,,,
Johnson,1966-01-26,61,26,11/23/1963,795,,,
Johnson,1966-02-15,55,34,11/23/1963,815,,,
Johnson,1966-03-22,56,28,11/23/1963,850,,,
Johnson,1966-03-30,57,27,11/23/1963,858,,,
Johnson,1966-04-19,53,33,11/23/1963,878,,,
Johnson,1966-05-10,46,33,11/23/1963,899,,,
Johnson,1966-05-24,50,32,11/23/1963,913,,,
Johnson,1966-06-21,48,38,11/23/1963,941,,,
Johnson,1966-07-13,55,30,11/23/1963,963,,,
Johnson,1966-08-03,51,38,11/23/1963,984,,,
Johnson,1966-08-23,46,38,11/23/1963,1004,,,
Johnson,1966-10-06,44,41,11/23/1963,1048,,,
Johnson,1966-10-26,44,40,11/23/1963,1068,,,
Johnson,1966-11-15,48,35,11/23/1963,1088,,,
Johnson,1966-12-13,43,46,11/23/1963,1116,,,
Johnson,1967-01-12,46,37,11/23/1963,1146,,,
Johnson,1967-01-31,45,36,11/23/1963,1165,,,3.6
Johnson,1967-02-21,44,42,11/23/1963,1186,,,
Johnson,1967-03-14,44,41,11/23/1963,1207,,,
Johnson,1967-04-04,45,38,11/23/1963,1228,,,
Johnson,1967-04-24,48,36,11/23/1963,1248,,,
Johnson,1967-05-16,41,39,11/23/1963,1270,,,
Johnson,1967-06-07,43,39,11/23/1963,1292,,,
Johnson,1967-06-27,50,35,11/23/1963,1312,,,
Johnson,1967-07-18,46,39,11/23/1963,1333,,,
Johnson,1967-08-08,39,47,11/23/1963,1354,,,
Johnson,1967-08-29,38,48,11/23/1963,1375,,,
Johnson,1967-09-19,37,47,11/23/1963,1396,,,
Johnson,1967-10-11,37,50,11/23/1963,1418,,,
Johnson,1967-11-01,40,47,11/23/1963,1439,33.8,3.9,
Johnson,1967-11-21,41,45,11/23/1963,1459,,,
Johnson,1967-12-12,44,40,11/23/1963,1480,,,
Johnson,1968-01-09,48,38,11/23/1963,1508,,,
Johnson,1968-02-06,40,46,11/23/1963,1536,,,
Johnson,1968-02-27,41,48,11/23/1963,1557,,,
Johnson,1968-04-09,50,37,11/23/1963,1599,,,
Johnson,1968-05-07,46,42,11/23/1963,1627,,,
Johnson,1968-05-28,40,45,11/23/1963,1648,,,
Johnson,1968-06-18,42,44,11/23/1963,1669,,,
Johnson,1968-07-01,39,47,11/23/1963,1682,34.9,3.7,
Johnson,1968-07-16,39,47,11/23/1963,1697,,,
Johnson,1968-08-12,34,52,11/23/1963,1724,,,
Johnson,1968-10-01,41,50,11/23/1963,1774,35.3,3.4,
Johnson,1968-11-14,43,44,11/23/1963,1818,,,
Johnson,1968-12-10,44,43,11/23/1963,1844,,,
Johnson,1969-01-06,49,37,11/23/1963,1871,,,
Nixon,1969-01-28,59,5,1/20/1969,8,,,
Nixon,1969-02-25,59,6,1/20/1969,36,,,
Nixon,1969-03-17,65,8,1/20/1969,56,,,
Nixon,1969-04-01,62,10,1/20/1969,71,36.3,3.4,
Nixon,1969-04-10,59,11,1/20/1969,80,,,
Nixon,1969-04-30,56,27,1/20/1969,100,,,1.2
Nixon,1969-05-06,62,15,1/20/1969,106,,,
Nixon,1969-05-20,62,11,1/20/1969,120,,,
Nixon,1969-05-27,59,14,1/20/1969,127,,,
Nixon,1969-06-24,63,15,1/20/1969,155,,,
Nixon,1969-07-15,57,22,1/20/1969,176,,,
Nixon,1969-07-29,62,20,1/20/1969,190,,,
Nixon,1969-08-19,58,18,1/20/1969,211,,,
Nixon,1969-09-16,56,21,1/20/1969,239,,,
Nixon,1969-09-22,54,21,1/20/1969,245,,,
Nixon,1969-10-07,53,22,1/20/1969,260,,,
Nixon,1969-10-22,55,28,1/20/1969,275,,,
Nixon,1969-11-17,64,18,1/20/1969,301,,,
Nixon,1969-12-15,56,21,1/20/1969,329,,,
Nixon,1969-12-30,53,37,1/20/1969,344,,,
Nixon,1970-01-05,58,20,1/20/1969,350,,,
Nixon,1970-01-20,56,20,1/20/1969,365,,,
Nixon,1970-02-02,60,22,1/20/1969,378,,,
Nixon,1970-03-02,55,26,1/20/1969,406,,,
Nixon,1970-03-15,54,34,1/20/1969,419,,,
Nixon,1970-03-25,53,30,1/20/1969,429,,,
Nixon,1970-04-19,56,30,1/20/1969,454,,,
Nixon,1970-05-03,57,31,1/20/1969,468,,,
Nixon,1970-05-25,59,28,1/20/1969,490,,,
Nixon,1970-06-23,54,31,1/20/1969,519,,,
Nixon,1970-07-14,60,28,1/20/1969,540,,,
Nixon,1970-08-02,54,31,1/20/1969,559,,,
Nixon,1970-09-01,54,30,1/20/1969,589,39.2,5.4,
Nixon,1970-09-14,57,29,1/20/1969,602,,,
Nixon,1970-09-28,51,31,1/20/1969,616,,,
Nixon,1970-10-14,57,27,1/20/1969,632,,,
Nixon,1970-11-17,56,29,1/20/1969,666,,,
Nixon,1970-12-08,48,32,1/20/1969,687,,,
Nixon,1971-01-11,55,33,1/20/1969,721,,,
Nixon,1971-02-22,49,36,1/20/1969,763,,,
Nixon,1971-03-14,49,36,1/20/1969,783,,,
Nixon,1971-03-30,48,38,1/20/1969,799,,,
Nixon,1971-04-26,47,36,1/20/1969,826,,,
Nixon,1971-05-17,40,28,1/20/1969,847,,,
Nixon,1971-06-07,43,32,1/20/1969,868,,,
Nixon,1971-06-28,44,36,1/20/1969,889,,,
Nixon,1971-07-18,47,34,1/20/1969,909,,,
Nixon,1971-08-25,47,43,1/20/1969,947,,,
Nixon,1971-08-30,47,37,1/20/1969,952,,,
Nixon,1971-10-11,50,36,1/20/1969,994,,,
Nixon,1971-11-02,49,36,1/20/1969,1016,,,
Nixon,1971-12-13,49,36,1/20/1969,1057,,,
Nixon,1972-01-04,49,39,1/20/1969,1079,,,
Nixon,1972-02-01,51,36,1/20/1969,1107,41.3,5.7,
Nixon,1972-02-29,55,31,1/20/1969,1135,,,7.6
Nixon,1972-03-21,52,36,1/20/1969,1156,,,
Nixon,1972-04-25,53,36,1/20/1969,1191,,,
Nixon,1972-05-23,61,30,1/20/1969,1219,,,
Nixon,1972-06-13,59,30,1/20/1969,1240,,,
Nixon,1972-06-20,56,32,1/20/1969,1247,,,
Nixon,1972-11-30,62,28,1/20/1969,1410,,,6.9
Nixon,1972-12-05,59,29,1/20/1969,1415,,,
Nixon,1973-01-09,51,36,1/20/1969,1450,,,
Nixon,1973-01-23,66,25,1/20/1969,1464,,,
Nixon,1973-02-13,65,25,1/20/1969,1485,,,
Nixon,1973-03-27,57,33,1/20/1969,1527,,,
Nixon,1973-04-03,53,36,1/20/1969,1534,,,
Nixon,1973-04-24,47,40,1/20/1969,1555,,,
Nixon,1973-05-01,44,42,1/20/1969,1562,43.9,4.9,
Nixon,1973-05-01,44,41,1/20/1969,1562,43.9,4.9,
Nixon,1973-05-08,44,45,1/20/1969,1569,,,
Nixon,1973-05-29,42,42,1/20/1969,1590,,,
Nixon,1973-07-03,39,49,1/20/1969,1625,,,
Nixon,1973-08-14,36,54,1/20/1969,1667,,,
Nixon,1973-09-04,33,55,1/20/1969,1688,,,
Nixon,1973-09-18,32,58,1/20/1969,1702,,,
Nixon,1973-10-02,29,56,1/20/1969,1716,,,
Nixon,1973-10-16,27,59,1/20/1969,1730,,,
Nixon,1973-10-30,26,62,1/20/1969,1744,,,
Nixon,1973-11-27,30,58,1/20/1969,1772,,,
Nixon,1973-12-04,28,60,1/20/1969,1779,,,
Nixon,1974-01-02,22,54,1/20/1969,1808,,,
Nixon,1974-01-15,26,63,1/20/1969,1821,,,
Nixon,1974-01-29,28,58,1/20/1969,1835,,,
Nixon,1974-02-12,25,63,1/20/1969,1849,,,
Nixon,1974-02-12,26,63,1/20/1969,1849,,,
Nixon,1974-03-12,26,62,1/20/1969,1877,,,
Nixon,1974-03-26,25,65,1/20/1969,1891,,,
Nixon,1974-04-09,25,61,1/20/1969,1905,,,
Nixon,1974-04-30,26,59,1/20/1969,1926,,,1.0
Nixon,1974-04-30,25,57,1/20/1969,1926,,,1.0
Nixon,1974-05-07,24,61,1/20/1969,1933,,,
Nixon,1974-05-20,26,61,1/20/1969,1946,,,
Nixon,1974-05-28,27,60,1/20/1969,1954,,,
Nixon,1974-06-18,25,61,1/20/1969,1975,,,
Nixon,1974-06-25,27,58,1/20/1969,1982,,,
Nixon,1974-07-09,23,62,1/20/1969,1996,,,
Nixon,1974-08-05,24,66,1/20/1969,2023,,,
Ford,1974-08-13,70,3,8/9/1974,4,,,
Ford,1974-09-03,66,12,8/9/1974,25,,,
Ford,1974-09-24,49,28,8/9/1974,46,,,
Ford,1974-10-08,52,28,8/9/1974,60,,,
Ford,1974-10-15,53,28,8/9/1974,67,,,
Ford,1974-11-05,47,33,8/9/1974,88,,,
Ford,1974-11-12,48,31,8/9/1974,95,,,
Ford,1974-12-03,42,41,8/9/1974,116,,,
Ford,1975-01-07,37,38,8/9/1974,151,,,
Ford,1975-01-28,38,43,8/9/1974,172,,,
Ford,1975-02-25,38,45,8/9/1974,200,,,
Ford,1975-03-04,38,44,8/9/1974,207,,,
Ford,1975-03-25,36,43,8/9/1974,228,,,
Ford,1975-04-01,43,36,8/9/1974,235,52.9,8.8,
Ford,1975-04-15,39,46,8/9/1974,249,,,
Ford,1975-05-05,39,43,8/9/1974,269,,,
Ford,1975-05-27,50,32,8/9/1974,291,,,
Ford,1975-06-24,51,33,8/9/1974,319,,,
Ford,1975-07-29,45,36,8/9/1974,354,,,
Ford,1975-08-12,46,38,8/9/1974,368,,,
Ford,1975-09-09,44,38,8/9/1974,396,,,
Ford,1975-10-06,47,36,8/9/1974,423,,,
Ford,1975-10-14,46,40,8/9/1974,431,,,
Ford,1975-10-28,44,43,8/9/1974,445,,,
Ford,1975-11-18,41,46,8/9/1974,466,,,
Ford,1975-12-02,45,37,8/9/1974,480,,,
Ford,1975-12-15,39,45,8/9/1974,493,,,
Ford,1975-12-30,45,41,8/9/1974,508,,,
Ford,1976-01-27,46,39,8/9/1974,536,,,
Ford,1976-03-01,50,39,8/9/1974,570,55.9,7.6,
Ford,1976-03-16,50,35,8/9/1974,585,,,
Ford,1976-04-12,48,41,8/9/1974,612,,,
Ford,1976-05-17,47,37,8/9/1974,647,,,
Ford,1976-06-08,45,39,8/9/1974,669,,,
Ford,1977-01-20,44,44,8/9/1974,895,,,
Carter,1977-02-07,66,8,1/20/1977,18,,,
Carter,1977-02-15,71,8,1/20/1977,26,,,
Carter,1977-03-01,70,9,1/20/1977,40,59.5,7.4,
Carter,1977-03-15,74,8,1/20/1977,54,,,
Carter,1977-03-22,71,10,1/20/1977,61,,,
Carter,1977-03-29,67,14,1/20/1977,68,,,
Carter,1977-04-12,63,17,1/20/1977,82,,,
Carter,1977-05-02,63,18,1/20/1977,102,,,
Carter,1977-05-09,65,18,1/20/1977,109,,,
Carter,1977-05-17,63,18,1/20/1977,117,,,
Carter,1977-05-31,62,19,1/20/1977,131,,,8.0
Carter,1977-06-14,63,17,1/20/1977,145,,,
Carter,1977-07-05,62,22,1/20/1977,166,,,
Carter,1977-07-19,66,17,1/20/1977,180,,,
Carter,1977-08-02,59,22,1/20/1977,194,,,
Carter,1977-08-16,66,15,1/20/1977,208,,,
Carter,1977-09-06,53,29,1/20/1977,229,,,
Carter,1977-09-27,59,23,1/20/1977,250,,,
Carter,1977-10-11,54,29,1/20/1977,264,,,
Carter,1977-10-18,54,29,1/20/1977,271,,,
Carter,1977-10-25,51,30,1/20/1977,278,,,
Carter,1977-11-01,54,30,1/20/1977,285,61.9,6.8,
Carter,1977-11-15,55,29,1/20/1977,299,,,
Carter,1977-12-06,56,27,1/20/1977,320,,,
Carter,1978-01-03,54,26,1/20/1977,348,,,
Carter,1978-01-17,51,28,1/20/1977,362,,,
Carter,1978-02-11,46,34,1/20/1977,387,,,
